pharos_index,AccessionKeys,Gene_Name,novelty,monoclonalCount,antibodyCount,ppiCount,hpm_prot_spec,hpm_gene_spec,hpa_RNA_spec,hpa_prot_spec,GTEx_spec,uniprot_seq_len,idgTDL
10677,P36915,GNL1,-1.293567205,3.0,185.0,1.0,0.465517,0.465517,0.763889,,0.545833,607,Tbio
10678,Q5EE01,CENPW,-1.120388265,0.0,51.0,2.0,,,0.8138890000000001,,0.947917,88,Tbio
10679,P10301,RRAS,-2.158701235,40.0,150.0,,0.465517,0.465517,0.752778,,0.825,218,Tbio
10680,Q9H579,MROH8,0.6989700040000001,3.0,64.0,,0.9758620000000001,0.9758620000000001,0.9972219999999999,,0.975,483,Tdark
10681,Q96AD5,PNPLA2,-2.682845876,80.0,398.0,3.0,0.806897,0.806897,1.0,,0.883333,504,Tchem
10682,Q07912,TNK2,-1.9037885469999998,21.0,591.0,3.0,0.9,0.882759,0.875,0.461187,0.60625,1038,Tchem
10683,Q92583,CCL17,-2.657273419,80.0,344.0,5.0,1.0,1.0,0.875,0.44444399999999995,0.929167,94,Tbio
10684,Q7Z4Y8,ATP5MGL,,0.0,82.0,,0.465517,,0.925926,,0.73125,100,Tdark
10685,Q92581,SLC9A6,-1.891469139,7.0,96.0,21.0,0.655172,0.655172,0.9409719999999999,0.566667,0.825,669,Tbio
10686,P23610,F8A1,-1.476206856,2.0,49.0,,0.57931,0.57931,0.0,,,371,Tbio
10687,P24941,CDK2,-3.442661255,310.0,1114.0,24.0,0.482759,0.482759,0.6444439999999999,0.7094590000000001,0.75625,298,Tchem
10688,Q92585,MAML1,-1.65962391,16.0,189.0,4.0,0.958621,0.958621,0.827778,0.23913,0.65625,1016,Tbio
10689,P00995,SPINK1,-2.854067441,46.0,190.0,2.0,0.8620690000000001,0.8620690000000001,1.0,0.9279280000000001,1.0,79,Tbio
10690,P09326,CD48,-2.577068899,455.0,679.0,1.0,0.810345,0.810345,0.95,0.945946,0.997917,243,Tbio
10691,P09327,VIL1,-2.201372831,188.0,349.0,,0.6724140000000001,0.6724140000000001,0.966667,0.918919,0.997917,827,Tbio
10692,Q9H3K6,BOLA2B,-0.39697383399999997,0.0,28.0,,0.465517,0.465517,0.6888890000000001,0.483108,0.585417,86,Tbio
10693,O14672,ADAM10,-2.646518473,123.0,384.0,,0.482759,0.482759,0.5444439999999999,0.75,0.677083,748,Tchem
10694,Q9H3K2,GHITM,-1.822072378,2.0,166.0,14.0,0.503448,0.503448,0.491667,0.575342,0.470833,345,Tbio
10695,Q3SXY8,ARL13B,-1.512046849,8.0,74.0,11.0,0.996552,0.996552,0.641667,0.424658,0.660417,428,Tbio
10696,Q5VV43,KIAA0319,-1.6533214269999998,0.0,76.0,,0.806897,0.806897,0.9972219999999999,0.966216,0.870833,1072,Tbio
10697,Q5VV42,CDKAL1,-1.8202704490000001,6.0,160.0,7.0,0.786207,0.786207,0.511111,,0.63125,579,Tbio
10698,Q5VV41,ARHGEF16,-2.373880429,5.0,97.0,7.0,0.810345,0.810345,0.8888889999999999,0.457207,0.90625,709,Tbio
10699,Q3SXY7,LRIT3,-0.436881714,21.0,64.0,,,0.958621,0.958333,0.991667,0.654167,679,Tbio
10700,O14662,STX16,-1.421494078,9.0,116.0,3.0,0.534483,0.534483,0.505556,,0.572917,325,Tbio
10701,O14669,PRRG2,-0.564271435,12.0,48.0,,1.0,1.0,0.752778,0.756757,0.90625,202,Tdark
10702,O14668,PRRG1,-1.003245068,8.0,96.0,,0.937931,0.937931,0.75,,0.90625,218,Tbio
10703,Q9H3J6,C12orf65,-0.947849092,2.0,32.0,1.0,0.9758620000000001,0.9758620000000001,0.508333,,0.541667,166,Tbio
10704,O14681,EI24,-1.319362218,3.0,128.0,,0.627586,0.627586,1.0,0.601351,0.48125,340,Tbio
10705,A9QM74,KPNA7,-0.799422608,0.0,37.0,,0.958621,0.958621,0.9972219999999999,,0.929167,516,Tdark
10706,O14683,TP53I11,-0.19339314100000002,0.0,118.0,,0.5965520000000001,0.5965520000000001,0.625,,0.733333,189,Tbio
10707,O14682,ENC1,-2.0625488119999997,54.0,220.0,3.0,1.0,1.0,1.0,,0.9625,589,Tbio
10708,Q5VV52,ZNF691,0.477121255,2.0,104.0,,0.6724140000000001,0.6724140000000001,0.5222220000000001,0.6917810000000001,0.604167,312,Tdark
10709,Q06495,SLC34A1,-1.983445902,20.0,65.0,,1.0,1.0,1.0,0.993151,1.0,639,Tbio
10710,Q5JS37,NHLRC3,0.595220567,3.0,87.0,,0.768966,0.768966,0.5194439999999999,,0.63125,347,Tdark
10711,Q17RY0,CPEB4,-1.530407558,1.0,114.0,,0.786207,0.786207,0.766667,,0.516667,729,Tbio
10712,Q30134,HLA-DRB1,,0.0,0.0,,,,,,,266,Tbio
10713,O14678,ABCD4,-1.290856189,2.0,169.0,3.0,0.813793,0.813793,0.533333,0.840909,0.61875,606,Tbio
10714,Q17RY6,LY6K,-1.606983861,27.0,61.0,,0.996552,0.996552,0.9972219999999999,0.99177,0.975,165,Tbio
10715,Q52LJ0,FAM98B,0.12979124,4.0,81.0,,0.503448,0.503448,0.533333,0.324201,0.516667,330,Tdark
10716,Q06481,APLP2,-2.047678419,18.0,279.0,,0.617241,0.617241,0.691667,0.152968,0.63125,763,Tbio
10717,Q7Z3K6,MIER3,-0.361727835,3.0,90.0,,0.9,0.9,0.5638890000000001,,0.710417,550,Tdark
10718,A0A0U1RR37,C1orf232,,0.0,0.0,,,,0.9888889999999999,,,186,Tdark
10719,Q7Z3K3,POGZ,-0.9704612429999999,4.0,102.0,,0.57931,0.57931,0.6,0.23873899999999998,0.7,1410,Tbio
10720,Q9H3H9,TCEAL2,-0.128230643,3.0,80.0,,0.786207,0.786207,0.919444,,0.835417,227,Tdark
10721,O14684,PTGES,-3.05402946,11.0,151.0,,0.810345,0.810345,0.9305559999999999,0.946667,0.90625,152,Tchem
10722,Q5QFB9,PAPPA-AS1,,0.0,0.0,,,,,,,102,Tdark
10723,Q6NXS1,PPP1R2B,-1.2052289520000001,0.0,0.0,,,,,,,205,Tdark
10724,O14686,KMT2D,-2.080863308,9.0,133.0,,0.52069,,0.5194439999999999,0.747748,0.616667,5537,Tbio
10725,Q9H3H5,DPAGT1,-2.7669708739999996,7.0,136.0,5.0,0.503448,0.503448,0.5222220000000001,0.457207,0.585417,408,Tbio
10726,Q7Z3J3,RGPD4,1.00513964,0.0,0.0,,0.503448,0.503448,1.0,,1.0,1758,Tdark
10727,Q9H3H1,TRIT1,-2.36134704,4.0,69.0,,0.9137930000000001,0.9137930000000001,0.5388890000000001,0.726667,0.61875,467,Tbio
10728,Q9H3H3,C11orf68,-0.29003461399999997,1.0,18.0,,0.465517,0.465517,0.505556,,0.54375,251,Tdark
10729,Q5VUR7,ANKRD20A3,,0.0,111.0,,0.5965520000000001,0.5965520000000001,0.980556,,,823,Tdark
10730,Q6NXT6,TAPT1,-0.442143674,2.0,68.0,,0.57931,0.57931,0.48611099999999996,0.48198199999999997,0.504167,567,Tdark
10731,Q5JS13,RALGPS1,-0.301029996,2.0,40.0,,0.9137930000000001,0.9137930000000001,0.736111,,0.814583,557,Tbio
10732,Q3SXZ7,TTLL9,-0.66900679,3.0,26.0,5.0,1.0,1.0,0.980556,,0.985417,439,Tdark
10733,Q7Z3J2,VPS35L,-0.0073480640000000005,2.0,29.0,,0.482759,,0.569444,,0.491667,963,Tdark
10734,Q3SXZ3,ZNF718,,0.0,0.0,,,0.6724140000000001,,,,478,Tdark
10735,Q6NXT4,SLC30A6,-1.038253331,6.0,99.0,5.0,0.727586,0.727586,0.5194439999999999,,0.654167,461,Tbio
10736,Q6NXT1,ANKRD54,-1.539927048,0.0,95.0,,0.768966,0.768966,0.6888890000000001,0.43607299999999993,0.54375,300,Tbio
10737,Q6NXT2,H3F3C,-1.096910013,6.0,17.0,,0.465517,0.465517,1.0,0.040541,1.0,135,Tbio
10738,Q9H3G5,CPVL,-1.8940033369999998,36.0,135.0,6.0,0.503448,0.503448,0.8888889999999999,0.8977780000000001,0.929167,476,Tbio
10739,Q30154,HLA-DRB5,-2.636143681,7.0,97.0,3.0,0.503448,0.503448,0.8888889999999999,0.926941,0.929167,266,Tbio
10740,P11801,PSKH1,-0.478216579,0.0,97.0,,0.996552,0.996552,0.541667,0.356808,0.60625,424,Tdark
10741,P11802,CDK4,-3.248782502,359.0,803.0,17.0,0.465517,0.465517,0.5222220000000001,0.813333,0.710417,303,Tclin
10742,Q7Z422,SZRD1,0.602059991,0.0,121.0,,0.62069,0.62069,0.508333,,0.63125,152,Tdark
10743,Q9H400,LIME1,-0.15634720000000002,113.0,229.0,2.0,0.882759,0.882759,0.919444,0.622685,0.835417,295,Tdark
10744,Q7Z429,GRINA,-0.919036561,2.0,147.0,,0.710345,0.710345,0.583333,0.40878400000000004,0.504167,371,Tbio
10745,O14627,CDX4,-1.493407441,103.0,209.0,,0.937931,0.937931,1.0,,0.997917,284,Tbio
10746,O14626,GPR171,-0.528092702,2.0,245.0,,0.996552,0.996552,0.8888889999999999,0.931507,0.9625,319,Tdark
10747,O14628,ZNF195,-0.602397917,0.0,90.0,,0.655172,0.655172,0.533333,,0.5625,629,Tdark
10748,Q30167,HLA-DRB1,,0.0,0.0,,,,,,,266,Tbio
10749,O14625,CXCL11,-2.734991035,100.0,403.0,1.0,,,0.875,,0.947917,94,Tbio
10750,Q9H3N8,HRH4,-2.3973844669999997,7.0,190.0,,,,0.738889,,0.975,390,Tchem
10751,Q7Z419,RNF144B,-1.4363519919999999,133.0,245.0,,1.0,1.0,0.827778,,0.8875,303,Tbio
10752,Q7Z412,PEX26,-1.048293779,2.0,85.0,,0.9,0.9,0.516667,0.41787399999999997,0.504167,305,Tbio
10753,Q5JRV8,TMEM255A,,0.0,59.0,8.0,,,0.9305559999999999,,0.916667,349,Tdark
10754,Q9H3N1,TMX1,-1.75627383,83.0,204.0,17.0,0.465517,0.465517,0.516667,0.5993149999999999,0.677083,280,Tbio
10755,Q06455,RUNX1T1,-2.881054432,19.0,168.0,,0.813793,0.806897,0.725,0.507143,0.8875,604,Tbio
10756,Q7Z418,KCNK18,-1.7886869269999999,0.0,88.0,,,,0.9972219999999999,,0.9625,384,Tclin
10757,Q7Z417,NUFIP2,-0.801332908,0.0,70.0,6.0,0.627586,0.627586,0.513889,,0.641667,695,Tbio
10758,O14638,ENPP3,-2.63069321,137.0,315.0,,0.813793,0.813793,0.966667,0.94,0.916667,875,Tbio
10759,Q5VUY0,AADACL3,0.0,0.0,41.0,,,0.9758620000000001,0.980556,,0.997917,350,Tdark
10760,O14639,ABLIM1,-1.059428883,32.0,127.0,3.0,0.503448,0.503448,0.752778,0.502283,0.8875,778,Tbio
10761,Q7Z3Q1,SLC46A3,-0.108339474,0.0,39.0,,0.958621,0.958621,0.825,,0.76875,461,Tdark
10762,Q5VUY2,AADACL4,,0.0,73.0,,0.996552,0.996552,0.9444440000000001,,0.939583,407,Tdark
10763,O14633,LCE2B,0.246672333,0.0,53.0,,,,1.0,,0.997917,110,Tdark
10764,Q9H3M7,TXNIP,-2.475825951,26.0,216.0,15.0,0.806897,0.806897,0.6,0.45205500000000004,,391,Tbio
10765,Q7Z408,CSMD2,-0.527097728,0.0,43.0,,0.9,0.9,0.980556,,0.847917,3487,Tdark
10766,Q9H3M9,ATXN3L,-0.285056968,0.0,37.0,,0.9758620000000001,0.9758620000000001,1.0,,1.0,355,Tbio
10767,Q7Z401,DENND4A,-0.199572353,12.0,27.0,,0.768966,0.768966,0.5194439999999999,,0.71875,1863,Tbio
10768,Q5VV63,ATRNL1,-0.383216755,0.0,19.0,,0.996552,0.996552,0.9055559999999999,,0.916667,1379,Tdark
10769,Q7Z403,TMC6,-2.1880987259999998,2.0,115.0,2.0,0.810345,0.810345,0.8888889999999999,,0.916667,805,Tbio
10770,Q5JRS4,OR10J3,1.176091259,0.0,110.0,,,,1.0,,1.0,329,Tdark
10771,Q7Z402,TMC7,-0.16421118099999998,2.0,42.0,4.0,0.958621,0.937931,0.919444,,0.929167,723,Tbio
10772,Q9H3M0,KCNF1,-1.824405279,25.0,121.0,,0.937931,0.937931,1.0,1.0,0.929167,494,Tclin
10773,Q7Z404,TMC4,-0.444565217,0.0,0.0,,,0.482759,0.8722219999999999,0.716667,0.916667,712,Tdark
10774,Q7Z407,CSMD3,-0.9174044690000001,0.0,50.0,,0.958621,0.958621,0.9972219999999999,,0.847917,3707,Tbio
10775,Q5VV67,PPRC1,-2.480903444,0.0,100.0,,0.558621,0.558621,0.513889,0.565068,0.660417,1664,Tbio
10776,Q7Z406,MYH14,-1.4142912859999999,43.0,155.0,,0.465517,0.465517,0.85,0.703196,0.8875,1995,Tbio
10777,O14649,KCNK3,-2.456798928,34.0,114.0,1.0,0.996552,0.996552,0.980556,,0.997917,394,Tclin
10778,Q7Z410,TMPRSS9,-0.562576073,0.0,69.0,,0.958621,0.958621,0.9305559999999999,,0.985417,1059,Tbio
10779,O14641,DVL2,-1.870632404,43.0,288.0,13.0,0.617241,0.617241,0.5388890000000001,0.118243,0.677083,736,Tbio
10780,O14640,DVL1,-2.115613643,3.0,169.0,2.0,0.806897,0.806897,0.625,0.3,0.491667,695,Tchem
10781,P0C1H6,H2BFM,1.0791812459999999,0.0,43.0,,,,0.802083,,1.0,154,Tdark
10782,O14645,DNALI1,-0.423635899,6.0,150.0,,0.8620690000000001,0.8620690000000001,0.9340280000000001,0.945946,0.929167,258,Tdark
10783,O14647,CHD2,-1.044670414,3.0,121.0,,0.9,0.655172,0.5388890000000001,0.506667,0.604167,1828,Tbio
10784,O14646,CHD1,-2.14471653,28.0,122.0,,0.6724140000000001,0.6724140000000001,0.5805560000000001,0.583333,0.654167,1710,Tbio
10785,Q3ZLR7,SUPT20HL1,,0.0,0.0,,,0.844828,,,,823,Tdark
10786,Q06432,CACNG1,-0.756103518,2.0,144.0,14.0,,,1.0,,1.0,222,Tbio
10787,Q5JS54,PSMG4,-0.9970950129999999,0.0,3.0,,0.768966,0.768966,0.458333,,0.504167,123,Tdark
10788,Q9H3L0,MMADHC,-1.483751077,18.0,132.0,1.0,0.9,0.9,0.469444,0.590278,0.595833,296,Tbio
10789,O14654,IRS4,-1.6042933069999998,66.0,121.0,,0.9137930000000001,0.9137930000000001,0.966667,,0.985417,1257,Tbio
10790,O14653,GOSR2,-1.350459825,17.0,88.0,5.0,0.482759,0.482759,0.508333,,0.48125,212,Tbio
10791,O14656,TOR1A,-3.1005187519999997,24.0,179.0,4.0,0.482759,0.482759,0.508333,0.46527799999999997,0.504167,332,Tbio
10792,O14657,TOR1B,-2.030370255,0.0,130.0,2.0,0.6724140000000001,0.6724140000000001,0.508333,0.566667,0.539583,336,Tbio
10793,Q7Z3E1,TIPARP,-2.473393249,2.0,57.0,4.0,0.996552,0.996552,0.797222,,0.7,657,Tbio
10794,Q7Z3E2,CCDC186,1.851258349,0.0,15.0,,0.655172,,0.508333,0.32876700000000003,0.63125,898,Tdark
10795,Q7Z3E5,ARMC9,-1.5930221690000002,0.0,82.0,,0.655172,0.655172,0.780556,0.451111,0.814583,817,Tbio
10796,Q6W0C5,DPPA3,-1.747666735,5.0,105.0,9.0,,,0.9972219999999999,,1.0,159,Tbio
10797,P58499,FAM3B,-1.949835704,9.0,201.0,7.0,0.958621,0.958621,0.95,0.5616439999999999,0.947917,235,Tbio
10798,Q52LC2,ATP6AP1L,0.301029996,0.0,21.0,,,,0.719444,0.458333,0.5625,224,Tdark
10799,Q17RP2,TIGD6,1.4471580309999998,0.0,5.0,3.0,0.958621,0.958621,0.75,,0.545833,521,Tdark
10800,Q3SY17,SLC25A52,0.43572857,0.0,0.0,,,0.844828,1.0,,1.0,297,Tdark
10801,Q3SXP7,SHISAL1,0.380211242,0.0,56.0,,,,0.95,,0.939583,199,Tdark
10802,Q6NXN4,DPY19L2P1,,0.0,0.0,,,,,,,242,Tdark
10803,Q7Z3D4,LYSMD3,0.43572857,2.0,28.0,,0.958621,0.958621,0.5388890000000001,0.293981,0.585417,306,Tdark
10804,Q7Z3D6,DGLUCY,0.77815125,2.0,23.0,,0.465517,,0.5222220000000001,0.19213,0.470833,616,Tdark
10805,Q3SY46,KRTAP13-3,0.43572857,1.0,62.0,,,,0.0,,1.0,172,Tdark
10806,Q17RQ9,NKPD1,0.0,0.0,65.0,,,0.9758620000000001,1.0,,0.997917,610,Tdark
10807,P33176,KIF5B,-2.3248497319999997,95.0,326.0,,0.465517,0.465517,0.5194439999999999,0.42237399999999997,0.527083,963,Tbio
10808,O14604,TMSB4Y,-0.319779431,9.0,21.0,,0.882759,0.882759,0.8694440000000001,,0.63125,44,Tdark
10809,O14607,UTY,-1.5887258469999999,6.0,110.0,,0.727586,0.727586,0.8138890000000001,0.778169,0.658333,1347,Tbio
10810,O14609,XKRY,,0.0,0.0,,,,,,,159,Tdark
10811,Q17RR3,PNLIPRP3,0.301029996,0.0,88.0,,1.0,1.0,0.9972219999999999,,0.997917,467,Tdark
10812,Q7Z3C6,ATG9A,-1.4444384819999998,33.0,279.0,11.0,0.57931,0.57931,0.533333,,0.504167,839,Tbio
10813,O14603,PRY,-1.772585623,1.0,11.0,,,,0.9722219999999999,,0.0,147,Tdark
10814,O14602,EIF1AY,-0.930679293,40.0,155.0,2.0,0.465517,0.465517,0.691667,,0.654167,144,Tbio
10815,Q5VUJ6,LRCH2,,0.0,41.0,,0.806897,0.806897,0.827778,0.6309520000000001,0.710417,765,Tdark
10816,Q7Z3B0,SMIM15,,0.0,0.0,,0.996552,0.996552,0.5222220000000001,,0.489583,74,Tdark
10817,Q5VUJ5,AGAP7P,0.43572857,0.0,0.0,,,,,,,663,Tdark
10818,Q7Z3B1,NEGR1,-1.896248261,14.0,150.0,2.0,0.6724140000000001,0.6724140000000001,0.919444,,0.76875,354,Tbio
10819,Q52LD8,RFTN2,0.21387982100000003,0.0,79.0,6.0,0.882759,0.882759,0.9305559999999999,0.510417,0.775,501,Tdark
10820,Q3SXR2,C3orf36,,3.0,55.0,,,,1.0,,0.939583,165,Tdark
10821,O14618,CCS,-1.76182664,59.0,209.0,,0.465517,0.465517,0.491667,0.488584,0.539583,274,Tbio
10822,O14617,AP3D1,-0.8946390679999999,2.0,56.0,,0.465517,0.465517,0.491667,,0.48125,1153,Tbio
10823,Q5M9N0,CCDC158,-0.263241431,0.0,64.0,1.0,0.534483,0.534483,1.0,,1.0,1113,Tdark
10824,Q7Z3B4,NUP54,-0.791473432,1.0,76.0,14.0,0.482759,0.482759,0.5194439999999999,0.801471,0.654167,507,Tbio
10825,Q5VUJ9,EFCAB2,-0.025110722999999998,2.0,19.0,,1.0,1.0,0.736111,0.34684699999999996,0.572917,269,Tdark
10826,Q7Z3B3,KANSL1,-1.271492903,2.0,36.0,9.0,0.57931,0.57931,0.575,0.538194,0.641667,1105,Tbio
10827,O14610,GNGT2,-1.1697140959999999,11.0,55.0,,0.9137930000000001,0.9137930000000001,0.91358,1.0,0.985417,69,Tbio
10828,Q17RS7,GEN1,-2.073252778,0.0,76.0,,,0.937931,0.752778,,0.870833,908,Tbio
10829,O14613,CDC42EP2,-0.464427755,24.0,160.0,,0.937931,0.937931,0.761111,0.333333,0.802083,210,Tbio
10830,Q7Z3I7,ZNF572,,0.0,87.0,,0.996552,0.996552,0.688272,0.543333,0.772917,529,Tdark
10831,Q3SY69,ALDH1L2,-0.991254747,3.0,69.0,2.0,0.57931,0.57931,0.752778,,0.947917,923,Tbio
10832,Q52LG2,KRTAP13-2,,0.0,0.0,,0.9137930000000001,0.9137930000000001,0.9972219999999999,,0.997917,175,Tdark
10833,A2VCK2,DCDC2B,0.477121255,0.0,28.0,7.0,0.958621,0.958621,1.0,,0.916667,349,Tdark
10834,Q5JRM2,CXorf66,-0.636822099,0.0,35.0,,1.0,1.0,1.0,,1.0,361,Tdark
10835,Q9H3F6,KCTD10,-0.812303115,2.0,90.0,,0.710345,0.710345,0.625,0.486667,0.791667,313,Tbio
10836,Q5VV17,OTUD1,-0.520701823,0.0,68.0,,0.8620690000000001,0.8620690000000001,0.5388890000000001,,0.641667,481,Tbio
10837,Q5VV16,FOXD4L5,0.9542425090000001,0.0,10.0,,1.0,1.0,0.912698,,0.88125,416,Tdark
10838,Q7Z3H4,SAMD7,-0.14870546,0.0,108.0,4.0,1.0,1.0,0.966667,,0.985417,446,Tdark
10839,Q6NXR4,TTI2,-0.715744147,0.0,25.0,1.0,0.8620690000000001,0.8620690000000001,0.508333,0.328829,0.63125,508,Tdark
10840,Q3SY56,SP6,-2.556827793,0.0,117.0,7.0,0.882759,0.882759,0.980556,,0.9625,376,Tbio
10841,P59797,SELENOV,-0.982048514,0.0,0.0,,,,0.980556,,0.997917,346,Tdark
10842,P59796,GPX6,-1.610024755,7.0,32.0,,0.693103,0.693103,1.0,,1.0,221,Tdark
10843,Q3SY52,ZIK1,-0.20080341899999998,3.0,85.0,1.0,,,0.697222,,0.76875,487,Tdark
10844,Q7Z3H0,ANKRD33,-0.176091257,0.0,42.0,,0.558621,0.558621,1.0,,0.916667,452,Tdark
10845,Q5VV11,,,0.0,0.0,,,,,,,94,Tdark
10846,A2VCL2,CCDC162P,,0.0,0.0,,,,,,,907,Tdark
10847,Q6NXR0,IRGC,-2.720675335,3.0,138.0,13.0,0.844828,0.844828,1.0,0.979167,1.0,463,Tbio
10848,Q9H3E2,SNX25,-0.471920058,11.0,114.0,,,0.768966,0.691667,,0.833333,840,Tbio
10849,Q05193,DNM1,-2.676915048,72.0,464.0,,0.465517,0.465517,1.0,0.9644440000000001,0.9625,864,Tbio
10850,Q64LD2,WDR25,-0.202176828,2.0,60.0,1.0,0.9758620000000001,0.9758620000000001,0.547222,0.100694,0.470833,544,Tdark
10851,Q05195,MXD1,-1.227349616,18.0,142.0,9.0,0.9758620000000001,0.9758620000000001,0.9055559999999999,0.42957700000000004,0.975,221,Tbio
10852,Q3SY89,ELOA3B,0.34678748600000003,0.0,1.0,,0.996552,,0.0,,,546,Tdark
10853,Q7Z3G6,PRICKLE2,-1.228181838,1.0,44.0,,0.937931,0.937931,0.8138890000000001,,0.75625,844,Tdark
10854,Q3SY84,KRT71,-0.8830096940000001,21.0,64.0,,0.465517,0.465517,0.9972219999999999,1.0,0.947917,523,Tbio
10855,Q5VUM1,SDHAF4,-0.440834149,0.0,33.0,,0.937931,,0.5,0.31756799999999996,0.48125,108,Tbio
10856,Q5M9Q1,NKAPL,-0.637934244,0.0,67.0,,0.937931,0.937931,1.0,,1.0,402,Tbio
10857,Q5RIA9,CBWD5,0.0,0.0,21.0,,,0.786207,0.5805560000000001,0.585648,0.4875,395,Tdark
10858,Q5JRK9,PAGE2B,0.301029996,0.0,14.0,1.0,0.996552,0.996552,1.0,1.0,1.0,111,Tdark
10859,P83436,COG7,-0.969678064,33.0,162.0,18.0,0.57931,0.57931,0.5222220000000001,,0.516667,770,Tbio
10860,Q9H3D4,TP63,-3.0739818519999997,118.0,448.0,7.0,0.958621,0.52069,0.980556,0.791111,0.975,680,Tbio
10861,Q7Z3F1,GPR155,-0.707806662,2.0,83.0,,0.9758620000000001,0.9758620000000001,0.8444440000000001,0.732877,0.75625,870,Tdark
10862,Q6NXP6,NOXRED1,,0.0,21.0,1.0,,,1.0,0.995833,1.0,359,Tdark
10863,Q3SY77,UGT3A2,0.139368453,2.0,112.0,,0.958621,0.958621,0.966667,,0.985417,523,Tbio
10864,Q6NXP2,FAM71F2,0.0,0.0,20.0,2.0,1.0,1.0,1.0,0.9711930000000001,0.997917,309,Tdark
10865,Q6NY19,KANK3,0.024823584,0.0,39.0,,0.503448,0.503448,0.966667,0.8222219999999999,0.8875,840,Tdark
10866,Q17RW2,COL24A1,-0.517360198,20.0,24.0,,0.655172,0.655172,0.7694439999999999,,0.870833,1714,Tdark
10867,Q6NXP0,EFCAB12,,0.0,27.0,,1.0,1.0,0.9972219999999999,,0.929167,572,Tdark
10868,Q9H3C7,GGNBP2,-1.4213629669999999,0.0,81.0,,0.958621,0.958621,0.502778,0.6888890000000001,,697,Tbio
10869,Q6WRI0,IGSF10,-0.24143129800000002,0.0,45.0,,0.9758620000000001,0.710345,0.919444,,0.985417,2623,Tdark
10870,P58418,CLRN1,-1.424554773,0.0,29.0,,,,0.9972219999999999,,0.997917,232,Tbio
10871,P22460,KCNA5,-2.6152757209999997,27.0,209.0,26.0,0.806897,0.806897,0.980556,0.646667,0.975,613,Tclin
10872,P58417,NXPH1,-1.002423206,5.0,168.0,,1.0,1.0,0.9972219999999999,,0.885417,271,Tbio
10873,P21128,ENDOU,-1.5361767130000001,10.0,40.0,,0.9758620000000001,0.9758620000000001,0.9972219999999999,0.9082129999999999,0.975,410,Tbio
10874,P22459,KCNA4,-2.328034299,27.0,155.0,,0.9758620000000001,0.9758620000000001,0.9972219999999999,0.9,0.929167,653,Tclin
10875,P09493,TPM1,-2.195372006,58.0,227.0,17.0,0.465517,0.465517,0.95,0.913242,0.8875,284,Tbio
10876,P23786,CPT2,-2.2851515769999997,22.0,359.0,,0.465517,0.465517,0.533333,0.6689189999999999,0.595833,658,Tchem
10877,P09496,CLTA,-1.326763659,88.0,244.0,,0.465517,0.465517,0.5194439999999999,0.6533329999999999,0.527083,248,Tbio
10878,P09497,CLTB,-2.2910516380000003,25.0,153.0,,0.465517,0.465517,0.722222,0.41549300000000006,0.641667,229,Tbio
10879,P21127,CDK11B,-1.154926095,0.0,0.0,,0.52069,0.52069,,,,795,Tchem
10880,P47755,CAPZA2,-0.5657370620000001,8.0,128.0,41.0,0.465517,0.465517,0.488889,,0.504167,286,Tdark
10881,P47756,CAPZB,-1.282142009,44.0,226.0,3.0,0.465517,0.465517,0.5222220000000001,0.43111099999999997,0.516667,277,Tbio
10882,P22455,FGFR4,-2.442552954,192.0,502.0,,0.465517,0.465517,0.8888889999999999,0.739726,0.939583,802,Tclin
10883,Q9H3Z7,ABHD16B,1.0,3.0,6.0,,0.786207,0.786207,0.8194440000000001,,0.802083,469,Tdark
10884,Q4ZG55,GREB1,-1.518988009,13.0,141.0,2.0,0.748276,0.748276,0.95,,0.997917,1949,Tbio
10885,Q9H3Z4,DNAJC5,-1.98508147,4.0,193.0,,0.465517,0.465517,0.691667,0.5625,0.654167,198,Tbio
10886,P08174,CD55,-3.055226251,700.0,1004.0,1.0,0.465517,0.465517,0.8138890000000001,0.8444440000000001,0.825,381,Tbio
10887,A2VDJ0,TMEM131L,-0.138302697,0.0,51.0,,0.9758620000000001,,0.95,,0.975,1609,Tbio
10888,P08172,CHRM2,-2.7001703139999997,81.0,391.0,2.0,0.937931,0.937931,0.966667,0.267123,0.975,466,Tclin
10889,P08173,CHRM4,-1.909950854,22.0,130.0,55.0,0.996552,0.996552,0.966667,,0.975,479,Tclin
10890,P22466,GAL,-3.323196688,40.0,242.0,2.0,0.9137930000000001,0.9137930000000001,0.95,0.9578059999999999,1.0,123,Tbio
10891,Q5GJ75,TNFAIP8L3,-0.643003786,0.0,66.0,,0.6724140000000001,0.6724140000000001,0.980556,,0.883333,292,Tdark
10892,P57103,SLC8A3,-1.871701885,4.0,128.0,5.0,0.9758620000000001,0.9,0.9972219999999999,,0.870833,927,Tchem
10893,P59768,GNG2,-0.974243645,21.0,75.0,28.0,0.503448,0.503448,0.9055559999999999,,0.833333,71,Tbio
10894,P57105,SYNJ2BP,-1.602286057,11.0,54.0,15.0,0.503448,0.503448,0.5194439999999999,0.666667,0.61875,145,Tbio
10895,Q9H3Y6,SRMS,-1.3507083780000002,2.0,142.0,,0.617241,0.617241,0.8796299999999999,,0.885417,488,Tchem
10896,P10451,SPP1,-3.663840574,366.0,1053.0,1.0,0.8620690000000001,0.8620690000000001,0.980556,0.855556,0.985417,314,Tbio
