ensemble,chr,start,end,Gene_Name,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag
ENSG00000162755.9,1,161068151,161070136,KLHDC9,126.9284452,0.551121134,339,1356,1985,4,0,59086,1,3,0,0,0.585094203,0.44597255,0.483728269,0.222910107,0.374058048,0
ENSG00000143256.4,1,161070346,161087901,PFDN2,79.049926,0.578176753,122.25,489,17555,4,0,59197,0,3,0,0,0.150182099,0.192528217,0.480081341,-0.140024836,0.119924983,0
ENSG00000158793.9,1,161087876,161095235,NIT1,75.93073121,0.534702669,198.6666667,1788,7359,9,0,59044,0,2,0,0,0.307179948,0.344071361,0.570867239,0.215356739,0.450823798,0
ENSG00000158796.12,1,161090764,161102478,DEDD,100.9853618,0.543095841,267.5,1070,11714,4,0,58947,0,2,0,0,0.30028293,0.26773669,0.676107019,0.258623131,0.522881211,0
ENSG00000143222.7,1,161122566,161128646,UFC1,122.2855286,0.482481151,90,540,6080,6,0,59081,0,2,0,0,0.806610584,0.695534703,1.14967943,0.629552126,0.984305486,0
ENSG00000143258.11,1,161129240,161135513,USP21,78.81900158,0.543919944,147.5,1770,6273,12,0,59094,0,1,0,0,0.543635414,0.575278802,0.731392177,0.676773971,0.886941166,0
ENSG00000143224.13,1,161136200,161147803,PPOX,108.0932388,0.582286245,138.1538462,1796,11603,13,0,58983,0,2,0,1,0.981087773,0.127367722,1.142488496,0.660427984,0.993796521,0
ENSG00000158850.10,1,161141100,161147287,B4GALT3,89.82859479,0.571705596,208.2857143,1458,6187,7,0,59074,0,1,0,0,0.371934845,0.36217863,0.664435395,0.600845892,0.804381671,0
ENSG00000158859.9,1,161154098,161168846,ADAMTS4,90.32053348,0.612205866,292.2222222,2630,14748,9,0,59153,0,1,0,0,0.474284585,0.436371573,0.718318393,0.64051044,0.849900586,0
ENSG00000158864.8,1,161166894,161184185,NDUFS2,80.28617523,0.513003321,107.3571429,1503,17291,14,0,59046,0,3,0,1,0.716728541,-0.022827257,0.851630301,0.159560219,0.487746259,0
ENSG00000158869.6,1,161185024,161190489,FCER1G,120.228624,0.473023256,58.4,292,5465,5,0,59192,1,3,0,1,0.751469309,-0.13257288,0.572391077,0.310559317,0.48831053,0
ENSG00000158874.7,1,161192082,161193421,APOA2,80.28615385,0.550278815,155.75,623,1339,4,0,59107,0,2,0,0,0.116130156,0.150150706,0.47109604,0.130388174,0.349634286,0
ENSG00000158882.8,1,161195793,161200408,TOMM40L,66.83502422,0.560228828,110.0909091,1211,4615,11,0,59140,0,2,0,0,0.401174836,0.473515189,0.603035989,0.266294575,0.494836109,0
ENSG00000143257.7,1,161199456,161208092,NR1I3,96.18429158,0.544035471,141.2,1412,8636,10,0,59161,1,2,1,0,-0.261627736,0.626030087,0.339805197,0.447954897,0.498716862,0
ENSG00000248485.1,1,161228517,161255240,PCP4L1,49.09703429,0.494062032,102,204,26723,2,0,58875,0,2,0,0,-0.28755576,-0.148931948,0.135361278,-0.119889852,0.031672672,0
ENSG00000158887.11,1,161274525,161279762,MPZ,92.72210127,0.594173758,136.5,819,5237,6,0,58823,1,3,0,1,0.427106724,-0.375849549,0.179726192,0.03303782,0.121092012,0
ENSG00000143252.10,1,161284047,161332984,SDHC,99.81217237,0.504826247,108.8333333,653,48937,6,0,59072,1,6,0,0,0.519752041,0.51669748,0.27542045,-0.603774602,-0.325468509,0
ENSG00000162746.10,1,161691353,161697933,FCRLB,74.71611942,0.608478362,316,1896,6580,6,0,58973,0,2,0,0,0.124729131,0.143050492,0.440726067,0.09739143,0.304271763,0
ENSG00000081721.7,1,161719548,161727028,DUSP12,107.3396124,0.456837001,178.5,1071,7480,6,0,59094,0,2,0,0,0.591959382,0.52109797,0.924488526,0.437895867,0.761793747,0
ENSG00000118217.5,1,161736084,161933860,ATF6,90.38764457,0.441409157,132.625,2122,197776,16,0,59089,2,6,1,1,0.191144281,0.382579378,0.101143568,-0.397554417,-0.211687358,0
ENSG00000065526.6,1,16174359,16266955,SPEN,93.90135709,0.496135535,750.8,11262,92596,15,0,58934,1,5,1,1,-0.284029343,-0.124207975,0.173569528,-0.391351615,-0.202962082,0
ENSG00000162745.6,1,161952982,161993644,OLFML2B,105.0015326,0.555168043,287.75,2302,40662,8,0,59177,0,5,0,0,0.554205562,0.50273686,0.840168214,-0.372588076,0.036032561,0
ENSG00000198929.8,1,162039564,162353321,NOS1AP,83.83773691,0.557179234,209.6666667,2516,313757,12,0,59117,0,12,0,0,0.743199795,0.863160073,0.768298689,-1.616643012,-1.04100266,0
ENSG00000254706.1,1,162335197,162351905,RP11-565P22.6,62.91299761,0.620256839,326,978,16708,3,0,58909,0,11,0,0,-0.124682682,-0.05607009,0.247596404,-1.880115429,-1.433379576,0
ENSG00000239887.3,1,162336698,162356600,C1orf226,40.72276062,0.594142331,344.75,1379,19902,4,0,58936,0,11,0,0,-0.358756907,-0.226706344,0.055196099,-2.004950955,-1.607766913,0
ENSG00000171722.7,1,162342993,162346660,C1orf111,125.2855231,0.554169946,273.3333333,820,3667,3,0,59025,0,11,0,0,0.551045511,0.426696994,0.987344184,-1.330955901,-0.734120898,0
ENSG00000198574.4,1,162365056,162381928,SH2D1B,78.19507836,0.42769683,105.75,423,16872,4,0,59157,0,2,0,0,0.241170804,0.267776905,0.577207186,0.173787309,0.437115778,0
ENSG00000152332.11,1,162467041,162499419,UHMK1,83.01836729,0.456599826,163.5,1308,32378,8,0,59031,1,1,1,0,-0.472989431,0.459471429,0.162902178,0.603362161,0.556968735,0
ENSG00000117143.9,1,162531323,162569627,UAP1,107.3748568,0.421192428,174.6666667,1572,38304,9,0,59027,1,1,1,0,-0.065428165,0.76716425,0.553196818,0.873306009,0.910450159,0
ENSG00000162733.12,1,162601163,162757190,DDR2,110.4868599,0.497025592,176.875,2830,156027,16,0,59116,0,4,0,3,1.190190734,-0.877806738,1.247828811,0.178867821,0.627494569,0
ENSG00000116809.7,1,16268364,16302627,ZBTB17,60.33009401,0.624396093,253.6923077,3298,34263,13,0,58920,0,4,0,0,0.398572208,0.450434284,0.555334427,-0.315320374,-0.020565077,0
ENSG00000132196.9,1,162760492,162782607,HSD17B7,58.49398663,0.450994583,121.5555556,1094,22115,9,0,58891,1,0,1,0,-0.651709676,0.351760876,-0.0202709,0.861312914,0.667820463,0
ENSG00000185860.9,1,162794248,162838605,C1orf110,87.05097788,0.474610298,306,918,44357,3,0,58998,0,0,0,0,0.118090244,0.147942862,0.49956869,0.797547143,0.934498415,0
ENSG00000117152.9,1,163038565,163046592,RGS4,76.7432787,0.433811118,136.5714286,956,8027,7,0,58913,0,3,0,1,0.36025189,-0.400502342,0.64545148,-0.053122851,0.262824102,0
ENSG00000143248.8,1,163080911,163291577,RGS5,118.418632,0.491898824,117.4,587,210666,5,0,59048,1,0,1,0,-0.114362884,0.790106462,0.50893296,1.222360831,1.137265224,0
ENSG00000143228.8,1,163236366,163325554,NUF2,72.62319216,0.3758545,113.3076923,1473,89188,13,0,59096,0,2,0,2,0.869539812,-0.549956506,0.955567907,0.44660609,0.785299198,0
ENSG00000142627.9,1,16450832,16482582,EPHA2,86.85355552,0.610290755,196.2666667,2944,31750,15,0,59080,1,4,1,2,-0.0910466,-0.653173147,0.381011979,-0.042998002,0.131320165,0
ENSG00000185630.14,1,164524821,164868533,PBX1,79.86578906,0.507337372,137.5555556,1238,343712,9,0,59162,0,1,0,1,0.627099912,0.003018036,0.688386522,0.587175744,0.80674264,0
ENSG00000162761.10,1,165171104,165325952,LMX1A,78.80610109,0.5635973,149.625,1197,154848,8,0,58976,0,1,0,1,0.424948034,-0.25525599,0.604726749,0.554485877,0.745232713,0
ENSG00000142632.12,1,16524349,16539104,ARHGEF19,45.90454223,0.611364008,173.6428571,2431,14755,14,0,58919,0,1,0,0,0.339125138,0.438527242,0.504174594,0.533622461,0.6733829,0
ENSG00000143171.8,1,165370159,165414433,RXRG,72.21067511,0.523380841,137.3636364,1511,44274,11,0,59059,0,1,0,0,0.446873579,0.522856725,0.638958082,0.600184646,0.795415533,0
ENSG00000162763.3,1,165513244,165533198,LRRC52,116.6512932,0.534006213,477,954,19954,2,0,59170,0,2,0,2,0.31236648,-1.217080497,0.769743095,0.290340945,0.575426912,0
ENSG00000132881.7,1,16558195,16563657,RSG1,74.69847473,0.610129833,161.4,807,5462,5,0,59100,1,1,1,0,-0.736542572,0.204463003,-0.054175123,0.467905288,0.355441692,0
ENSG00000143198.8,1,165600098,165631033,MGST3,112.5124861,0.524319405,88.83333333,533,30935,6,0,59093,0,0,0,0,0.672543394,0.617613231,0.980940749,1.211893602,1.422135249,0
ENSG00000143149.8,1,165631453,165668100,ALDH9A1,87.17706032,0.478011846,151.0909091,1662,36647,11,0,59164,4,1,4,1,-2.373498645,-0.13565608,-0.938144217,0.719652426,0.038713999,0
ENSG00000143183.12,1,165696032,165796992,TMCO1,65.16116539,0.426847006,112.1666667,673,100960,6,0,58876,1,1,1,1,-0.64993706,-0.418257986,-0.017155232,0.454968716,0.377192519,0
ENSG00000037637.6,1,16573334,16678949,FBXO42,73.56823635,0.512105792,248.1111111,2233,105615,9,0,59193,0,22,0,21,0.30188393,-2.872794981,0.526528242,-2.531252393,-2.156011641,0
ENSG00000143179.8,1,165796768,165880855,UCK2,97.72848106,0.533400384,118.2857143,828,84087,7,0,59066,4,1,4,1,-2.44735021,-0.203004546,-0.96230301,0.702213123,0.010888985,0
ENSG00000055070.12,1,16679070,16724640,SZRD1,38.09279499,0.524774317,190,760,45570,4,0,58853,0,2,0,0,-0.329828663,-0.1580387,0.077023947,-0.154239833,-0.028363385,0
ENSG00000143157.7,1,166808681,166825581,POGK,84.92761055,0.525529666,463.5,1854,16900,4,0,58987,0,0,0,0,0.011648586,0.029250872,0.409471132,0.73305578,0.844444001,0
ENSG00000152382.5,1,166825747,166845564,TADA1,80.4567049,0.476914956,136.25,1090,19817,8,0,58951,0,0,0,0,0.394143087,0.428651608,0.658654415,0.9634727,1.119998057,0
ENSG00000143195.8,1,166882443,166944719,ILDR2,85.50955377,0.543453217,204.6,2046,62276,10,0,59097,0,1,0,1,0.495137695,-0.254385415,0.704764307,0.635847407,0.84765032,0
ENSG00000143194.8,1,166958346,166991451,MAEL,72.02620341,0.444419365,114.8333333,1378,33105,12,0,58979,0,1,0,0,0.595532086,0.652312969,0.763713947,0.670839054,0.904276403,0
ENSG00000143167.7,1,167022073,167059868,GPA33,85.88548855,0.560805431,143.1428571,1002,37795,7,0,59102,1,1,1,0,-0.525406372,0.413628737,0.113922417,0.594242807,0.520104357,0
ENSG00000198842.5,1,167063282,167098402,DUSP27,72.84936508,0.554130553,701.4,3507,35120,5,0,58680,4,0,4,0,-2.846414641,-0.139700639,-1.566433681,0.572228494,-0.412805235,0
ENSG00000187144.7,1,16713612,16763919,SPATA21,74.27494675,0.579614613,148.4166667,1781,50307,12,0,58923,1,8,1,2,-0.370969212,-0.860114079,0.157626614,-1.029976994,-0.715461013,0
ENSG00000143190.17,1,167190066,167396582,POU2F1,84.970849,0.516037068,147.5,2360,206516,16,0,59058,0,4,0,1,0.940808226,0.258837061,0.941985231,-0.045026882,0.342097813,0
ENSG00000198821.6,1,167399877,167487847,CD247,111.1034078,0.581945686,71.57142857,501,87970,7,0,59095,1,2,1,0,-0.120169876,0.760543389,0.484445946,0.549753776,0.624119359,0
ENSG00000143162.7,1,167498914,167523004,CREG1,88.03201969,0.454647359,109,327,24090,3,0,58972,0,2,0,0,0.243296622,0.256379762,0.60400348,0.197859376,0.463111786,0
ENSG00000198771.6,1,167599330,167675486,RCSD1,79.63871362,0.548654518,184.7142857,1293,76156,7,0,58876,0,1,0,0,0.296982159,0.363416762,0.554112228,0.51423325,0.698483509,0
ENSG00000197965.7,1,167690429,167761156,MPZL1,77.09182086,0.476724965,152.6,763,70727,5,0,59106,0,2,0,0,0.205722561,0.279563184,0.509579293,0.137816371,0.376864994,0
ENSG00000143199.13,1,167778625,167883453,ADCY10,113.6892817,0.443011432,158.0606061,5216,104828,33,0,58933,4,4,3,2,-0.343578026,0.542346913,0.057689327,0.662282709,0.510597751,0
ENSG00000143158.6,1,167885967,167906278,MPC2,45.47640402,0.467622623,96.83333333,581,20311,6,0,58846,0,1,0,0,-0.054197241,0.081009403,0.288525429,0.326243429,0.455339704,0
ENSG00000143164.11,1,167905021,168045081,DCAF6,63.43515015,0.44248438,130.55,2611,140060,20,0,59130,1,4,1,3,0.04897926,-0.968705795,0.390709022,-0.052588976,0.136163597,0
ENSG00000143147.10,1,168053997,168106821,GPR161,91.00766042,0.561498412,336,1680,52824,5,0,59018,0,1,0,0,0.223312512,0.235006525,0.556033442,0.489521787,0.67923436,0
ENSG00000143155.8,1,168148171,168169950,TIPRL,63.55343637,0.422129066,123,861,21779,7,0,59040,0,4,0,0,0.259174161,0.323867371,0.541445689,-0.383357462,-0.050807175,0
ENSG00000213064.5,1,168195176,168222263,SFT2D2,137.7314168,0.426988608,103.125,825,27087,8,0,59006,0,6,0,1,1.21919772,0.249605886,1.539278621,-0.081314814,0.50274236,0
ENSG00000143178.8,1,168250278,168283664,TBX19,93.76792605,0.517118395,186.75,1494,33386,8,0,58906,1,0,0,0,0.486229473,0.484405254,0.219590113,1.037043249,0.889877041,0
ENSG00000143196.4,1,168664697,168698502,DPT,89.8414134,0.487027028,157.5,630,33805,4,0,58772,1,0,0,0,0.260205153,0.2792102,0.069146066,0.90676786,0.739387851,0
ENSG00000143153.8,1,169074935,169101960,ATP1B1,90.21593019,0.469547636,158,948,27025,6,0,59145,0,0,0,0,0.392602982,0.398038732,0.698813647,0.976851797,1.147418057,0
ENSG00000143156.9,1,169101769,169337205,NME7,88.8464478,0.395792042,107.25,1287,235436,12,0,59063,2,3,2,0,-0.657625215,1.099147584,0.070086408,0.231977584,0.227314971,0
ENSG00000117475.9,1,169337208,169365778,BLZF1,83.34343345,0.381425617,215.6666667,1294,28570,6,0,59165,1,1,1,0,-0.431478464,0.449859584,0.228344894,0.594308294,0.584765817,0
ENSG00000117477.8,1,169364108,169429907,CCDC181,75.3737143,0.370716628,319.6,1598,65799,5,0,59049,0,0,0,0,0.329357956,0.334272286,0.628005588,0.842616481,1.028708969,0
ENSG00000117479.8,1,169433147,169455241,SLC19A2,76.85603061,0.492293345,255,1530,22094,6,0,59205,0,0,0,0,0.147231833,0.189177201,0.478043629,0.812758647,0.935947525,0
ENSG00000198734.6,1,169483404,169555826,F5,98.15223836,0.441814311,273.52,6838,72422,25,0,59071,4,1,4,0,-1.614713833,1.356496973,-0.449909425,1.137009467,0.5336849,0
ENSG00000174175.12,1,169558087,169599431,SELP,100.7483255,0.505369288,162.125,2594,41344,16,0,58993,26,4,26,2,-2.846414641,-0.474406475,-2.623544152,0.097138945,-2.092067323,0
ENSG00000000460.12,1,169631245,169823221,C1orf112,104.2390234,0.418240169,126.2173913,2903,191976,23,0,58828,5,5,5,5,-1.916864425,-1.410500378,-0.572074522,0.140895196,-0.079856377,0
ENSG00000188404.4,1,169659808,169680839,SELL,31.33820067,0.439876501,132.4444444,1192,21031,9,0,58719,0,0,0,0,-0.004134274,0.145760196,0.316077652,0.727011367,0.795303203,0
ENSG00000007908.11,1,169691781,169733846,SELE,79.86907621,0.491362507,158.75,1905,42065,12,0,59073,0,0,0,0,0.579555454,0.622748106,0.75704875,1.052082523,1.220129709,0
ENSG00000171806.7,1,169761670,169764107,METTL18,81.07716556,0.376554174,1125,1125,2437,1,0,58530,0,0,0,0,-0.089082092,-0.081936053,0.373755274,0.536839454,0.685241684,0
ENSG00000000457.9,1,169818772,169863408,SCYL3,92.98678517,0.445858574,177.4375,2839,44636,16,0,58910,0,3,0,0,0.976441744,0.956859937,1.074696904,0.29436596,0.681922878,0
ENSG00000075945.8,1,169890467,170054349,KIFAP3,72.63476305,0.400402951,124.95,2499,163882,20,0,58919,0,1,0,0,1.180313378,1.267377504,1.106981327,0.91419789,1.215759912,0
ENSG00000120370.8,1,170501270,170522587,GORAB,100.6775239,0.448105137,522.8,2614,21317,5,0,58964,0,2,0,0,0.283988603,0.22406119,0.673696166,0.197949935,0.485073986,0
ENSG00000116132.7,1,170631869,170708560,PRRX1,108.7540927,0.546594257,165,825,76691,5,0,59062,1,1,1,0,-0.363604366,0.521000064,0.320819439,0.728971933,0.699639282,0
ENSG00000117501.10,1,170904612,171033906,MROH9,66.41047901,0.416226689,128.8571429,2706,129294,21,0,59086,7,8,7,8,-2.846414641,-2.872794981,-1.636352164,-0.795868699,-1.086516046,0
ENSG00000007933.8,1,171060018,171086959,FMO3,92.19495618,0.455451285,205.875,1647,26941,8,0,59165,1,1,0,0,0.50899322,0.49297591,0.24970436,0.660299311,0.633396032,0
ENSG00000094963.9,1,171154347,171181822,FMO2,107.7538801,0.442603123,183,1464,27475,8,0,59036,1,1,0,0,0.737246583,0.664878834,0.481646019,0.827751091,0.846855349,0
ENSG00000010932.11,1,171217638,171255117,FMO1,89.56426758,0.458946896,205.875,1647,37479,8,0,58975,1,2,0,0,0.478498886,0.478122209,0.211568805,0.308899539,0.356162184,0
ENSG00000076258.5,1,171283347,171311223,FMO4,133.5354141,0.436457369,215.625,1725,27876,8,0,58930,6,6,5,4,-2.517313999,-1.716845318,-1.007611173,-0.204190619,-0.472785039,0
ENSG00000117523.11,1,171454651,171562650,PRRC2C,53.491736,0.464454168,239.8181818,7914,107999,33,0,58696,0,0,0,0,1.251462442,1.402479179,1.034567086,1.371380764,1.543211698,0
ENSG00000034971.10,1,171604557,171621823,MYOC,124.1905724,0.540600119,511,1533,17266,3,0,58925,2,0,2,0,-1.267741433,0.316478004,-0.106697588,1.081041037,0.686561441,0
ENSG00000117533.10,1,171669300,171711387,VAMP4,77.36392753,0.376298876,66.85714286,468,42087,7,0,59100,0,0,0,0,0.597181781,0.607257722,0.820116869,1.03315198,1.245795299,0
ENSG00000010165.15,1,171750788,171783163,METTL13,78.78931847,0.53869031,268.5,2148,32375,8,0,59148,0,0,0,0,0.249399496,0.284798715,0.531349772,0.870061386,0.994005507,0
ENSG00000197959.9,1,171810621,172387606,DNM3,59.09524561,0.468659776,123.9545455,2727,576985,22,0,58956,0,0,0,0,1.302509385,1.522591709,0.991839898,1.193050766,1.402069953,0
ENSG00000135845.5,1,172339329,172413230,PIGC,95.09530814,0.481687014,900,900,73901,1,0,58850,0,0,0,0,-0.058329704,-0.007687689,0.392255411,0.625863789,0.750105377,0
ENSG00000180999.6,1,172389828,172437971,C1orf105,84.26761959,0.43145881,95.625,765,48143,8,0,59018,0,0,0,0,0.562926108,0.588405385,0.791664828,1.042963976,1.235681642,0
ENSG00000094975.9,1,172501489,172580971,SUCO,70.09371475,0.382432836,178.6521739,4109,79482,23,0,58989,0,0,0,0,1.224990701,1.254854667,1.15265781,1.334920619,1.586359114,0
ENSG00000117560.6,1,172628154,172636014,FASLG,69.6123405,0.518707392,217.5,870,7860,4,0,59120,0,0,0,0,-0.036308092,0.032204134,0.33902792,0.718701379,0.808412599,0
ENSG00000120337.7,1,173009100,173020103,TNFSF18,94.21380593,0.421802736,203,609,11003,3,0,58858,0,0,0,0,0.327625234,0.29496407,0.702843686,0.939683921,1.126855222,0
ENSG00000117122.9,1,17300997,17307330,MFAP2,74.02202235,0.549317734,66.16666667,397,6333,6,0,58931,1,4,0,0,0.223786905,0.285018655,-0.017622236,-0.355778793,-0.245623328,0
ENSG00000159363.13,1,17312453,17338423,ATP13A2,65.55749286,0.626028559,144.6785714,4051,25970,28,0,58976,6,6,5,1,-2.301951898,0.543140855,-1.278686499,-0.273156073,-0.657504411,0
ENSG00000117586.6,1,173152873,173176452,TNFSF4,73.33387696,0.451476424,190,570,23579,3,0,59147,0,0,0,0,0.040711473,0.096152646,0.417807516,0.75017481,0.87100063,0
ENSG00000117592.8,1,173446405,173457946,PRDX6,105.0103834,0.513274268,141,705,11541,5,0,59119,0,1,0,0,0.478379732,0.436075041,0.821535078,0.707026345,0.949986931,0
ENSG00000117118.5,1,17345217,17380665,SDHB,88.42401794,0.50613964,111.375,891,35448,8,0,59045,1,4,0,0,0.489977733,0.516797024,0.204896337,-0.20594209,-0.043541939,0
ENSG00000162753.10,1,173469603,173572233,SLC9C2,76.19805214,0.345891474,131,3537,102630,27,0,59054,1,1,1,1,0.769879773,0.904855411,0.947554268,1.185181678,1.288854843,0
ENSG00000183831.6,1,173578700,173639001,ANKRD45,94.2993459,0.422154389,173.4,867,60301,5,0,59055,0,0,0,0,0.481693643,0.470456501,0.783162634,1.006518151,1.207141182,0
ENSG00000076321.6,1,173684080,173755840,KLHL20,98.26253477,0.48337471,181.4545455,1996,71760,11,0,59068,0,2,0,0,0.745418886,0.73852505,0.93564321,0.470235059,0.786198268,0
ENSG00000120334.11,1,173768688,173793858,CENPL,78.90109318,0.402107068,264.75,1059,25170,4,0,58996,0,2,0,0,0.229402861,0.235101511,0.5769829,0.132730021,0.40711381,0
ENSG00000117593.8,1,173793641,173827684,DARS2,95.58182665,0.444623757,120,2040,34043,17,0,58962,2,4,2,1,-0.577186701,0.318332002,0.191698019,0.132127526,0.20427745,0
ENSG00000185278.10,1,173837220,173872687,ZBTB37,45.12425614,0.502974256,530,1590,35467,3,0,58750,0,1,0,0,-0.469274363,-0.323398509,-0.007091151,0.045898855,0.122373282,0
ENSG00000117601.9,1,173872947,173886516,SERPINC1,121.5438522,0.478671439,205.2857143,1437,13569,7,0,58894,0,2,0,0,0.778266686,0.659238823,1.119245252,0.590501,0.943041205,0
ENSG00000135870.7,1,173900352,173991435,RC3H1,95.46111414,0.474625451,185.1052632,3517,91083,19,0,59039,1,4,1,3,0.215144301,-0.927853351,0.613784676,0.116348162,0.351207554,0
ENSG00000117115.8,1,17393256,17445948,PADI2,74.07469324,0.580348051,131.0625,2097,52692,16,0,59147,1,8,1,1,-0.142875741,0.049526357,0.299194997,-0.904757148,-0.570731019,0
ENSG00000152061.17,1,174128548,174964445,RABGAP1L,70.55489511,0.424985148,121.5185185,3281,835897,27,0,59080,9,6,5,1,-1.579695274,1.312937122,-1.751882282,-0.236693959,-0.808657953,0
ENSG00000203737.2,1,174417212,174418683,GPR52,155.1105888,0.442817932,1092,1092,1471,1,0,58944,3,3,0,0,0.683347689,0.449032369,-0.090539507,0.303852136,0.152215042,0
ENSG00000116161.13,1,174968300,174980851,CACYBP,62.11941528,0.416106166,147,882,12551,6,0,59172,2,2,0,0,0.179257472,0.237834761,-0.501803524,0.113246058,-0.100649792,0
ENSG00000120333.4,1,174979925,174992561,MRPS14,91.41748018,0.522560466,165.3333333,496,12636,3,0,59065,2,3,0,1,0.185764418,-0.58816153,-0.432142583,-0.100648888,-0.222687378,0
ENSG00000120332.11,1,175036994,175117202,TNN,73.83804656,0.577876713,215.3684211,4092,80208,19,0,59140,3,11,1,9,-0.082014942,-2.872794981,-0.556086421,-1.355189997,-1.139188853,0
ENSG00000116147.12,1,175284330,175712906,TNR,91.32270226,0.546746899,200.1428571,4203,428576,21,0,59094,2,2,1,0,0.447643962,1.466593127,0.149612839,0.641460448,0.523023768,0
ENSG00000142623.8,1,17531621,17572500,PADI1,72.65382221,0.565611588,147.125,2354,40879,16,0,59047,1,7,0,2,0.71020511,-0.685587812,0.262346897,-0.755548426,-0.46431223,0
ENSG00000142619.4,1,17575593,17610728,PADI3,77.15945089,0.572406055,130.6875,2091,35135,16,0,59236,8,454,7,434,-2.846414641,-2.872794981,-2.042634094,-2.531252393,-2.471627899,0
ENSG00000143207.15,1,175913967,176176629,RFWD2,91.17142134,0.428643371,115.8,2316,262662,20,0,59057,4,6,4,5,-1.606875965,-1.586784182,-0.491763177,-0.265789034,-0.320375013,0
ENSG00000159339.9,1,17634690,17690499,PADI4,59.38591888,0.557817053,134.6875,2155,55809,16,0,59163,1,11,0,0,0.584207079,0.697771996,0.143031735,-1.483230933,-1.086506369,0
